unique_id,ds,y
08_37,2018-06-11,20.85
08_37,2018-06-18,42.95
08_37,2018-06-25,1.35
08_37,2018-07-02,0.0
08_38,2016-08-29,0.0
08_38,2016-09-05,0.0
08_38,2016-09-12,0.0
08_38,2016-09-19,0.0
08_38,2016-09-26,0.0
08_38,2016-10-03,0.0
08_38,2016-10-10,0.0
08_38,2016-10-17,0.0
08_38,2016-10-24,0.0
08_38,2016-10-31,0.0
08_38,2016-11-07,0.0
08_38,2016-11-14,0.0
08_38,2016-11-21,0.0
08_38,2016-11-28,0.0
08_38,2016-12-05,0.0
08_38,2016-12-12,0.0
08_38,2016-12-19,0.0
08_38,2016-12-26,0.0
08_38,2017-01-02,0.0
08_38,2017-01-09,0.0
08_38,2017-01-16,0.0
08_38,2017-01-23,0.0
08_38,2017-01-30,0.0
08_38,2017-02-06,24.32
08_38,2017-02-13,12.65
08_38,2017-02-20,0.1
08_38,2017-02-27,0.0
08_38,2017-03-06,8.45
08_38,2017-03-13,0.0
08_38,2017-03-20,4.025
08_38,2017-03-27,0.0
08_38,2017-04-03,11.875
08_38,2017-04-10,0.0
08_38,2017-04-17,0.0
08_38,2017-04-24,0.0
08_38,2017-05-01,0.0
08_38,2017-05-08,0.0
08_38,2017-05-15,0.0
08_38,2017-05-22,0.0
08_38,2017-05-29,8.975
08_38,2017-06-05,0.0
08_38,2017-06-12,0.0
08_38,2017-06-19,0.0
08_38,2017-06-26,0.1
08_38,2017-07-03,0.0
08_38,2017-07-10,0.0
08_38,2017-07-17,0.0
08_38,2017-07-24,0.0
08_38,2017-07-31,0.0
08_38,2017-08-07,7.513
08_38,2017-08-14,0.0
08_38,2017-08-21,0.0
08_38,2017-08-28,0.0
08_38,2017-09-04,0.0
08_38,2017-09-11,0.3
08_38,2017-09-18,0.0
08_38,2017-09-25,0.0
08_38,2017-10-02,0.0
08_38,2017-10-09,0.0
08_38,2017-10-16,0.65
08_38,2017-10-23,0.0
08_38,2017-10-30,0.25
08_38,2017-11-06,0.0
08_38,2017-11-13,21.5
08_38,2017-11-20,0.0
08_38,2017-11-27,0.5
08_38,2017-12-04,8.0
08_38,2017-12-11,0.0
08_38,2017-12-18,0.0
08_38,2017-12-25,0.0
08_38,2018-01-01,0.0
08_38,2018-01-08,0.0
08_38,2018-01-15,0.0
08_38,2018-01-22,0.0
08_38,2018-01-29,11.15
08_38,2018-02-05,0.0
08_38,2018-02-12,0.0
08_38,2018-02-19,0.0
08_38,2018-02-26,16.8
08_38,2018-03-05,26.776
08_38,2018-03-12,0.0
08_38,2018-03-19,0.0
08_38,2018-03-26,0.0
08_38,2018-04-02,0.0
08_38,2018-04-09,11.875
08_38,2018-04-16,0.4
08_38,2018-04-23,0.95
08_38,2018-04-30,0.0
08_38,2018-05-07,0.09
08_38,2018-05-14,0.0
08_38,2018-05-21,7.463
08_38,2018-05-28,0.0
08_38,2018-06-04,0.893
08_38,2018-06-11,0.0
08_38,2018-06-18,0.0
08_38,2018-06-25,11.875
08_38,2018-07-02,0.0
08_39,2016-08-29,0.0
08_39,2016-09-05,0.0
08_39,2016-09-12,0.0
08_39,2016-09-19,0.0
08_39,2016-09-26,0.0
08_39,2016-10-03,8.975
08_39,2016-10-10,0.0
08_39,2016-10-17,0.0
08_39,2016-10-24,0.0
08_39,2016-10-31,0.0
08_39,2016-11-07,0.0
08_39,2016-11-14,0.0
08_39,2016-11-21,0.0
08_39,2016-11-28,0.0
08_39,2016-12-05,0.0
08_39,2016-12-12,0.0
08_39,2016-12-19,0.0
08_39,2016-12-26,0.0
08_39,2017-01-02,0.0
08_39,2017-01-09,0.0
08_39,2017-01-16,0.0
08_39,2017-01-23,0.0
08_39,2017-01-30,11.25
08_39,2017-02-06,17.366
08_39,2017-02-13,38.525
08_39,2017-02-20,0.0
08_39,2017-02-27,0.0
08_39,2017-03-06,0.0
08_39,2017-03-13,0.0
08_39,2017-03-20,0.217
08_39,2017-03-27,10.075
08_39,2017-04-03,0.0
08_39,2017-04-10,0.0
08_39,2017-04-17,0.1
08_39,2017-04-24,2.839
08_39,2017-05-01,0.0
08_39,2017-05-08,0.817
08_39,2017-05-15,0.0
08_39,2017-05-22,1.6
08_39,2017-05-29,0.0
08_39,2017-06-05,0.417
08_39,2017-06-12,10.375
08_39,2017-06-19,36.48
08_39,2017-06-26,0.0
08_39,2017-07-03,0.0
08_39,2017-07-10,0.0
08_39,2017-07-17,0.0
08_39,2017-07-24,0.0
08_39,2017-07-31,0.0
08_39,2017-08-07,16.65
08_39,2017-08-14,0.0
08_39,2017-08-21,0.15
08_39,2017-08-28,0.0
08_39,2017-09-04,0.0
08_39,2017-09-11,0.0
08_39,2017-09-18,0.09
08_39,2017-09-25,0.0
08_39,2017-10-02,3.45
08_39,2017-10-09,0.0
08_39,2017-10-16,0.0
08_39,2017-10-23,8.55
08_39,2017-10-30,0.0
08_39,2017-11-06,0.267
08_39,2017-11-13,0.0
08_39,2017-11-20,2.05
08_39,2017-11-27,0.3
08_39,2017-12-04,0.0
08_39,2017-12-11,1.55
08_39,2017-12-18,0.0
08_39,2017-12-25,0.0
08_39,2018-01-01,0.0
08_39,2018-01-08,0.0
08_39,2018-01-15,0.0
08_39,2018-01-22,41.59
08_39,2018-01-29,0.0
08_39,2018-02-05,14.5
08_39,2018-02-12,0.0
08_39,2018-02-19,0.0
08_39,2018-02-26,0.0
08_39,2018-03-05,0.15
08_39,2018-03-12,0.0
08_39,2018-03-19,36.116
08_39,2018-03-26,0.0
08_39,2018-04-02,9.2
08_39,2018-04-09,0.0
08_39,2018-04-16,0.0
08_39,2018-04-23,0.0
08_39,2018-04-30,0.0
08_39,2018-05-07,0.125
08_39,2018-05-14,0.0
08_39,2018-05-21,5.9
08_39,2018-05-28,0.0
08_39,2018-06-04,0.0
08_39,2018-06-11,0.0
08_39,2018-06-18,0.0
08_39,2018-06-25,0.9
08_39,2018-07-02,0.0
08_40,2016-08-29,0.0
08_40,2016-09-05,0.0
08_40,2016-09-12,0.0
08_40,2016-09-19,0.0
08_40,2016-09-26,0.0
08_40,2016-10-03,0.0
08_40,2016-10-10,0.0
08_40,2016-10-17,0.0
08_40,2016-10-24,0.0
08_40,2016-10-31,0.0
08_40,2016-11-07,0.0
08_40,2016-11-14,0.0
08_40,2016-11-21,0.0
08_40,2016-11-28,0.0
08_40,2016-12-05,0.0
08_40,2016-12-12,0.0
08_40,2016-12-19,0.0
08_40,2016-12-26,0.0
08_40,2017-01-02,0.0
08_40,2017-01-09,0.0
08_40,2017-01-16,0.0
08_40,2017-01-23,0.0
08_40,2017-01-30,0.0
08_40,2017-02-06,0.0
08_40,2017-02-13,0.0
08_40,2017-02-20,0.0
08_40,2017-02-27,0.0
08_40,2017-03-06,0.0
08_40,2017-03-13,2.2
08_40,2017-03-20,0.075
08_40,2017-03-27,0.0
08_40,2017-04-03,0.0
08_40,2017-04-10,0.0
08_40,2017-04-17,0.0
08_40,2017-04-24,0.0
08_40,2017-05-01,0.0
08_40,2017-05-08,0.0
08_40,2017-05-15,0.0
08_40,2017-05-22,0.0
08_40,2017-05-29,0.0
08_40,2017-06-05,0.0
08_40,2017-06-12,0.0
08_40,2017-06-19,0.0
08_40,2017-06-26,0.0
08_40,2017-07-03,0.0
08_40,2017-07-10,10.5
08_40,2017-07-17,0.0
08_40,2017-07-24,0.05
08_40,2017-07-31,0.0
08_40,2017-08-07,0.0
08_40,2017-08-14,0.0
08_40,2017-08-21,0.0
08_40,2017-08-28,0.0
08_40,2017-09-04,0.0
08_40,2017-09-11,0.0
08_40,2017-09-18,2.5
08_40,2017-09-25,0.0
08_40,2017-10-02,0.0
08_40,2017-10-09,0.0
08_40,2017-10-16,0.0
08_40,2017-10-23,16.133
08_40,2017-10-30,0.0
08_40,2017-11-06,0.0
08_40,2017-11-13,0.0
08_40,2017-11-20,0.0
08_40,2017-11-27,0.115
08_40,2017-12-04,0.0
08_40,2017-12-11,0.3
08_40,2017-12-18,0.0
08_40,2017-12-25,0.0
08_40,2018-01-01,0.0
08_40,2018-01-08,0.0
08_40,2018-01-15,8.0
08_40,2018-01-22,0.0
08_40,2018-01-29,0.0
08_40,2018-02-05,13.388
08_40,2018-02-12,0.0
08_40,2018-02-19,0.0
08_40,2018-02-26,17.9
08_40,2018-03-05,1.85
08_40,2018-03-12,1.5
08_40,2018-03-19,0.0
08_40,2018-03-26,8.683
08_40,2018-04-02,0.0
08_40,2018-04-09,0.0
08_40,2018-04-16,0.0
08_40,2018-04-23,7.32
08_40,2018-04-30,0.0
08_40,2018-05-07,112.931
08_40,2018-05-14,0.0
08_40,2018-05-21,0.0
08_40,2018-05-28,0.0
08_40,2018-06-04,0.0
08_40,2018-06-11,0.0
08_40,2018-06-18,0.0
08_40,2018-06-25,0.0
08_40,2018-07-02,0.0
08_41,2016-08-29,0.0
08_41,2016-09-05,0.0
08_41,2016-09-12,0.0
08_41,2016-09-19,0.0
08_41,2016-09-26,0.0
08_41,2016-10-03,0.0
08_41,2016-10-10,0.0
08_41,2016-10-17,0.0
08_41,2016-10-24,0.0
08_41,2016-10-31,0.0
08_41,2016-11-07,0.0
08_41,2016-11-14,0.0
08_41,2016-11-21,0.0
08_41,2016-11-28,0.0
08_41,2016-12-05,0.0
08_41,2016-12-12,0.0
08_41,2016-12-19,0.0
08_41,2016-12-26,0.0
08_41,2017-01-02,0.0
08_41,2017-01-09,0.0
08_41,2017-01-16,0.0
08_41,2017-01-23,0.0
08_41,2017-01-30,0.0
08_41,2017-02-06,0.0
08_41,2017-02-13,12.275
08_41,2017-02-20,0.0
08_41,2017-02-27,0.0
08_41,2017-03-06,0.0
08_41,2017-03-13,0.0
08_41,2017-03-20,0.0
08_41,2017-03-27,2.6
08_41,2017-04-03,0.0
08_41,2017-04-10,0.0
08_41,2017-04-17,0.0
08_41,2017-04-24,0.0
08_41,2017-05-01,0.0
08_41,2017-05-08,0.0
08_41,2017-05-15,0.0
08_41,2017-05-22,0.0
08_41,2017-05-29,8.45
08_41,2017-06-05,0.0
08_41,2017-06-12,0.0
08_41,2017-06-19,0.0
08_41,2017-06-26,0.0
08_41,2017-07-03,14.475
08_41,2017-07-10,0.0
08_41,2017-07-17,32.633
08_41,2017-07-24,0.0
08_41,2017-07-31,0.0
08_41,2017-08-07,0.0
08_41,2017-08-14,0.0
08_41,2017-08-21,3.95
08_41,2017-08-28,17.9
08_41,2017-09-04,1.3
08_41,2017-09-11,0.0
08_41,2017-09-18,0.0
08_41,2017-09-25,0.0
08_41,2017-10-02,0.0
08_41,2017-10-09,0.0
08_41,2017-10-16,0.0
08_41,2017-10-23,0.0
08_41,2017-10-30,0.0
08_41,2017-11-06,0.0
08_41,2017-11-13,0.0
08_41,2017-11-20,0.0
08_41,2017-11-27,0.0
08_41,2017-12-04,2.05
08_41,2017-12-11,0.3
08_41,2017-12-18,0.0
08_41,2017-12-25,0.0
08_41,2018-01-01,0.0
08_41,2018-01-08,0.0
08_41,2018-01-15,8.95
08_41,2018-01-22,0.0
