unique_id,ds,y_freight,y_items,y_weight_kg,items_missing_weight
14_18,2017-12-25,3.99,1,0.118,0
14_18,2018-01-01,57.43,4,4.316,0
14_18,2018-01-08,48.519999999999996,4,1.3,0
14_18,2018-01-15,64.39,5,9.161,0
14_18,2018-01-22,75.43,3,9.925,0
14_18,2018-01-29,93.24,7,13.244,0
14_18,2018-02-05,33.900000000000006,2,6.625,0
14_18,2018-02-12,90.25,7,5.467,0
14_18,2018-02-19,35.550000000000004,3,0.717,0
14_18,2018-02-26,73.41,3,21.2,0
14_18,2018-03-05,58.56,4,4.634,0
14_18,2018-03-12,80.56,5,12.438,0
14_18,2018-03-19,27.89,2,1.85,0
14_18,2018-03-26,12.99,1,0.25,0
14_18,2018-04-02,135.65,8,20.970000000000002,0
14_18,2018-04-09,94.28,7,4.5,0
14_18,2018-04-16,30.9,3,3.198,0
14_18,2018-04-23,43.56,3,1.75,0
14_18,2018-04-30,75.1,5,22.109,0
14_18,2018-05-07,65.06,6,2.644,0
14_18,2018-05-14,32.69,3,1.9260000000000002,0
14_18,2018-05-21,29.1,2,2.185,0
14_18,2018-05-28,53.2,2,14.700000000000001,0
14_18,2018-06-04,44.489999999999995,3,2.496,0
14_18,2018-06-11,166.18,11,20.072,0
14_18,2018-06-18,56.55,4,3.223,0
14_18,2018-06-25,14.58,1,0.7,0
14_18,2018-07-02,13.08,1,0.95,0
14_18,2018-07-09,14.8,1,0.95,0
14_18,2018-07-16,19.57,1,1.375,0
14_18,2018-07-23,28.02,2,3.975,0
14_18,2018-07-30,63.7,4,5.2,0
14_18,2018-08-06,27.560000000000002,2,0.9139999999999999,0
14_18,2018-08-13,68.83,5,6.546,0
14_18,2018-08-20,145.58,6,29.8,0
14_19,2017-02-06,11.37,1,0.25,0
14_19,2017-02-13,26.54,2,2.5999999999999996,0
14_19,2017-02-20,11.74,1,0.3,0
14_19,2017-02-27,27.69,2,2.75,0
14_19,2017-04-03,23.14,2,2.383,0
14_19,2017-04-17,14.82,1,2.0,0
14_19,2017-04-24,22.200000000000003,2,1.983,0
14_19,2017-05-01,12.64,1,0.311,0
14_19,2017-05-15,27.46,2,2.05,0
14_19,2017-06-05,14.99,1,0.5,0
14_19,2017-06-26,11.85,1,0.4,0
14_19,2017-07-03,13.86,1,1.037,0
14_19,2017-07-17,12.69,1,0.6,0
14_19,2017-07-24,17.09,1,3.8,0
14_19,2017-07-31,51.07,4,3.8,0
14_19,2017-08-14,46.24,1,17.8,0
14_19,2017-08-21,50.46,4,2.7,0
14_19,2017-09-11,29.57,2,5.038,0
14_19,2017-09-18,12.69,1,0.5,0
14_19,2017-09-25,16.42,1,2.146,0
14_19,2017-10-02,1.85,1,6.95,0
14_19,2017-10-16,42.629999999999995,3,1.55,0
14_19,2017-10-23,11.85,1,0.3,0
14_19,2017-10-30,16.96,1,2.2,0
14_19,2017-11-06,28.11,2,1.546,0
14_19,2017-11-20,38.37,3,2.0,0
14_19,2017-11-27,26.32,2,3.5,0
14_19,2017-12-25,13.1,1,0.263,0
14_19,2018-01-01,42.28,3,4.583,0
14_19,2018-01-08,16.53,1,0.396,0
14_19,2018-01-15,39.13,3,1.95,0
14_19,2018-01-22,54.47,4,5.1,0
14_19,2018-01-29,16.24,1,1.383,0
14_19,2018-02-05,14.49,1,0.342,0
14_19,2018-03-05,43.13,3,3.15,0
14_19,2018-03-12,76.74,6,5.25,0
14_19,2018-03-19,13.72,1,0.9,0
14_19,2018-03-26,40.769999999999996,3,2.85,0
14_19,2018-04-09,26.54,2,1.05,0
14_19,2018-04-16,0.0,1,0.584,0
14_19,2018-04-23,12.79,1,0.55,0
14_19,2018-04-30,13.45,1,0.335,0
14_19,2018-05-07,16.57,1,0.53,0
14_19,2018-05-14,27.45,1,1.35,0
14_19,2018-05-28,29.98,2,2.5,0
14_19,2018-06-04,13.75,1,0.95,0
14_19,2018-06-18,27.380000000000003,2,1.146,0
14_19,2018-07-09,18.64,1,2.4,0
14_19,2018-07-16,49.480000000000004,3,7.878,0
14_19,2018-08-06,17.88,1,4.6,0
14_19,2018-08-13,14.71,1,0.95,0
14_19,2018-08-20,62.5,4,9.25,0
14_20,2017-01-02,41.98,2,4.9,0
14_20,2017-01-30,19.4,1,2.4,0
14_20,2017-02-06,14.6,1,0.9,0
14_20,2017-02-20,43.56,3,0.8999999999999999,0
14_20,2017-03-06,20.77,1,2.2,0
14_20,2017-03-13,14.52,1,0.3,0
14_20,2017-03-20,14.55,1,0.7,0
14_20,2017-04-10,51.58,3,5.366,0
14_20,2017-04-17,30.11,2,1.65,0
14_20,2017-04-24,82.53,6,6.458,0
14_20,2017-05-01,22.15,1,3.6,0
14_20,2017-05-08,16.11,1,0.9,0
14_20,2017-05-22,52.800000000000004,3,3.1500000000000004,0
14_20,2017-05-29,36.42,2,3.65,0
14_20,2017-06-12,15.1,1,0.3,0
14_20,2017-06-19,15.89,1,0.584,0
14_20,2017-07-03,30.76,2,2.766,0
14_20,2017-07-10,94.42,6,7.7589999999999995,0
14_20,2017-07-17,15.1,1,0.2,0
14_20,2017-07-24,48.69,3,1.444,0
14_20,2017-07-31,77.84,5,4.8919999999999995,0
14_20,2017-08-07,50.58,3,2.0,0
14_20,2017-08-14,49.1,3,2.097,0
14_20,2017-08-21,30.2,2,0.234,0
14_20,2017-08-28,103.01,6,11.571,0
14_20,2017-09-04,35.8,2,2.85,0
14_20,2017-09-11,31.55,2,20.996000000000002,0
14_20,2017-09-18,54.629999999999995,3,3.496,0
14_20,2017-09-25,17.65,1,0.615,0
14_20,2017-10-02,47.78,3,1.6,0
14_20,2017-10-09,32.22,2,1.2,0
14_20,2017-10-23,16.16,1,0.85,0
14_20,2017-10-30,115.8,7,4.6419999999999995,0
14_20,2017-11-06,85.33,5,9.635,0
14_20,2017-11-13,140.36,8,8.125,0
14_20,2017-11-20,211.87,12,13.574,0
14_20,2017-11-27,236.22,13,19.726000000000003,0
14_20,2017-12-04,129.41,7,7.0920000000000005,0
14_20,2017-12-11,49.120000000000005,3,3.5,0
14_20,2017-12-18,21.32,1,0.396,0
14_20,2017-12-25,15.74,1,3.6,0
14_20,2018-01-01,40.04,2,2.675,0
14_20,2018-01-08,73.7,4,5.7,0
14_20,2018-01-15,57.49,3,4.167,0
14_20,2018-01-22,16.09,1,0.292,0
14_20,2018-01-29,66.86,4,3.275,0
14_20,2018-02-05,16.16,1,0.875,0
14_20,2018-02-12,85.56,5,3.896,0
14_20,2018-02-19,185.84,12,7.074,0
14_20,2018-02-26,50.25,3,3.525,0
14_20,2018-03-05,111.69,6,12.844999999999999,0
14_20,2018-03-12,59.74,3,2.135,0
14_20,2018-03-19,61.86,3,3.2750000000000004,0
14_20,2018-03-26,48.41,2,2.225,0
14_20,2018-04-02,26.87,1,0.584,0
14_20,2018-04-09,83.93,4,4.308,0
14_20,2018-04-16,189.87,10,7.692,0
14_20,2018-04-23,56.81,4,1.983,0
14_20,2018-04-30,85.0,5,4.445,0
14_20,2018-05-07,146.6,6,16.877,0
14_20,2018-05-14,127.43,3,7.2,0
14_20,2018-05-21,39.54,2,2.0,0
14_20,2018-05-28,79.43,4,7.1499999999999995,0
14_20,2018-06-04,41.29,2,1.4380000000000002,0
14_20,2018-06-11,23.43,1,1.4,0
14_20,2018-06-18,47.34,2,2.7,0
14_20,2018-06-25,37.28,2,1.214,0
14_20,2018-07-02,23.36,1,1.1,0
14_20,2018-07-16,86.94,4,4.375,0
14_20,2018-07-23,77.46000000000001,4,6.111,0
14_20,2018-07-30,108.19,5,6.5,0
14_20,2018-08-06,42.97,2,1.9,0
14_20,2018-08-13,122.01,4,10.85,0
14_20,2018-08-20,57.39,3,2.4499999999999997,0
14_21,2017-01-09,38.66,2,4.5,0
14_21,2017-01-16,15.56,1,1.0,0
14_21,2017-02-06,67.16,4,6.575,0
14_21,2017-03-06,48.78,3,2.135,0
14_21,2017-03-27,29.04,2,0.5,0
14_21,2017-04-10,14.52,1,0.676,0
14_21,2017-04-17,14.68,1,0.9,0
14_21,2017-04-24,17.51,1,0.835,0
14_21,2017-05-01,21.48,1,3.3,0
14_21,2017-05-08,30.2,2,0.8,0
14_21,2017-05-15,105.64999999999999,6,11.3,0
14_21,2017-05-29,31.21,2,1.1,0
14_21,2017-06-05,59.129999999999995,3,3.0300000000000002,0
14_21,2017-06-12,30.939999999999998,2,0.96,0
14_21,2017-06-19,31.42,2,1.1,0
14_21,2017-06-26,15.38,1,1.383,0
14_21,2017-07-03,31.22,2,0.85,0
14_21,2017-07-10,49.199999999999996,3,2.235,0
14_21,2017-07-17,16.47,1,0.5,0
14_21,2017-07-24,64.02,4,8.799999999999999,0
14_21,2017-07-31,15.1,1,0.1,0
14_21,2017-08-07,52.96,3,3.7,0
14_21,2017-08-14,15.87,1,0.584,0
14_21,2017-08-21,21.24,1,3.1,0
14_21,2017-08-28,117.75,4,18.435,0
14_21,2017-09-04,55.099999999999994,3,3.35,0
14_21,2017-09-11,16.01,1,0.584,0
14_21,2017-09-18,16.92,1,11.5,0
14_21,2017-09-25,15.87,1,0.444,0
14_21,2017-10-02,69.64,1,15.2,0
14_21,2017-10-09,66.99,4,2.985,0
14_21,2017-10-16,31.04,2,0.792,0
14_21,2017-10-23,39.64,2,2.733,0
14_21,2017-10-30,42.24,2,2.766,0
14_21,2017-11-06,102.67,6,7.316,0
14_21,2017-11-13,67.7,4,11.463000000000001,0
14_21,2017-11-20,147.69,9,7.957,0
14_21,2017-11-27,179.46,9,12.856,0
14_21,2017-12-04,54.19,3,4.3,0
14_21,2017-12-11,32.7,2,1.5,0
14_21,2017-12-18,31.21,2,1.1,0
14_21,2017-12-25,36.900000000000006,2,1.583,0
14_21,2018-01-01,17.63,1,1.525,0
14_21,2018-01-08,33.4,2,2.2,0
14_21,2018-01-15,15.1,1,0.7,0
14_21,2018-01-29,18.12,1,1.25,0
14_21,2018-02-12,54.61,3,3.196,0
14_21,2018-02-19,146.68,9,13.414,0
14_21,2018-02-26,86.0,5,4.324999999999999,0
14_21,2018-03-05,79.86,4,5.3340000000000005,0
14_21,2018-03-12,43.08,2,7.25,0
14_21,2018-03-19,108.14,5,5.134,0
14_21,2018-03-26,42.46,2,1.1,0
14_21,2018-04-02,46.980000000000004,2,3.8,0
14_21,2018-04-09,41.28,2,1.819,0
14_21,2018-04-16,109.67,6,7.434,0
14_21,2018-04-23,19.49,1,0.346,0
14_21,2018-04-30,37.56,3,1.056,0
14_21,2018-05-07,101.83,12,9.872,0
14_21,2018-05-21,29.020000000000003,2,2.0,0
14_21,2018-05-28,46.45,2,3.2,0
14_21,2018-06-04,61.620000000000005,3,10.800999999999998,0
14_21,2018-06-11,47.599999999999994,2,2.692,0
14_21,2018-06-18,37.06,2,0.41400000000000003,0
14_21,2018-06-25,85.04,4,3.984,0
14_21,2018-07-02,23.36,1,1.825,0
14_21,2018-07-09,79.99,4,3.075,0
14_21,2018-07-16,89.45,4,4.247,0
14_21,2018-07-23,190.22,5,29.558,0
14_21,2018-07-30,19.46,1,0.65,0
14_21,2018-08-06,115.72999999999999,6,2.508,0
14_21,2018-08-13,126.91,6,4.05,0
14_21,2018-08-20,19.07,1,0.45,0
14_22,2017-01-16,33.339999999999996,2,2.75,0
14_22,2017-01-30,43.61,1,14.8,0
14_22,2017-02-06,15.67,1,0.9,0
14_22,2017-02-20,74.64,3,13.162,0
14_22,2017-02-27,20.71,1,1.75,0
14_22,2017-03-06,33.379999999999995,2,2.6,0
14_22,2017-03-13,32.44,2,1.2999999999999998,0
14_22,2017-03-20,48.980000000000004,3,3.783,0
14_22,2017-03-27,32.32,2,2.033,0
14_22,2017-04-17,31.61,2,1.55,0
14_22,2017-04-24,29.740000000000002,2,2.883,0
14_22,2017-05-01,42.83,2,4.7,0
14_22,2017-05-08,114.16,7,5.25,0
14_22,2017-05-15,45.58,3,4.908,0
14_22,2017-06-05,48.72,3,6.688000000000001,0
14_22,2017-06-12,119.28,7,5.681,0
14_22,2017-06-19,53.51,3,5.703,0
14_22,2017-06-26,15.1,1,0.3,0
14_22,2017-07-03,72.39,4,4.9750000000000005,0
14_22,2017-07-10,61.04,4,4.5,0
14_22,2017-07-17,32.04,2,1.244,0
14_22,2017-07-24,61.599999999999994,4,2.357,0
14_22,2017-07-31,39.019999999999996,3,3.4000000000000004,0
14_22,2017-08-07,109.10000000000001,6,9.7,0
14_22,2017-08-14,157.35,9,20.708,0
14_22,2017-08-21,35.019999999999996,2,14.383000000000001,0
14_22,2017-08-28,81.14,5,3.451,0
14_22,2017-09-04,31.93,2,1.9500000000000002,0
14_22,2017-09-11,104.67999999999999,6,7.505,0
14_22,2017-09-18,18.01,6,5.95,0
14_22,2017-09-25,131.21,7,8.004999999999999,0
14_22,2017-10-02,45.3,3,0.44000000000000006,0
14_22,2017-10-09,127.18,7,8.55,0
14_22,2017-10-16,76.69,4,5.892,0
14_22,2017-10-23,128.21,8,5.84,0
14_22,2017-10-30,109.76,6,7.28,0
14_22,2017-11-06,95.42999999999999,6,5.138,0
14_22,2017-11-13,118.76,9,13.832,0
14_22,2017-11-20,286.13,15,29.457,0
14_22,2017-11-27,262.6,12,39.784,0
14_22,2017-12-04,46.370000000000005,4,4.325,0
14_22,2017-12-11,96.52,6,9.251000000000001,0
14_22,2017-12-18,148.68,7,12.683,0
14_22,2017-12-25,34.519999999999996,2,2.95,0
14_22,2018-01-01,57.18,3,6.575,0
14_22,2018-01-08,131.44,7,11.191,0
14_22,2018-01-15,159.21,9,9.525,0
14_22,2018-01-22,66.22,4,9.582,0
14_22,2018-01-29,194.32,9,14.676,0
14_22,2018-02-05,113.34,6,8.225,0
14_22,2018-02-12,183.94,11,7.992,0
14_22,2018-02-19,130.98,8,7.167,0
14_22,2018-02-26,102.39,6,7.36,0
14_22,2018-03-05,122.34,6,4.446,0
14_22,2018-03-12,221.34,10,18.975,0
14_22,2018-03-19,110.69,6,3.359,0
14_22,2018-03-26,175.55,9,5.0440000000000005,0
14_22,2018-04-02,136.91,7,12.36,0
14_22,2018-04-09,246.56,12,8.033999999999999,0
14_22,2018-04-16,43.08,2,7.0,0
14_22,2018-04-23,222.66,12,19.75,0
14_22,2018-04-30,48.39,5,3.157,0
14_22,2018-05-07,103.62,10,5.672,0
14_22,2018-05-14,202.26000000000002,6,22.217000000000002,0
14_22,2018-05-21,10.9,1,1.825,0
14_22,2018-05-28,57.059999999999995,3,1.35,0
14_22,2018-06-04,90.87,3,9.708,0
14_22,2018-06-11,57.91,3,5.356,0
14_22,2018-06-18,116.74,6,3.9000000000000004,0
14_22,2018-06-25,62.43,3,2.6350000000000002,0
14_22,2018-07-02,39.55,3,1.418,0
14_22,2018-07-09,63.370000000000005,2,2.35,0
14_22,2018-07-16,123.53999999999999,6,9.017999999999999,0
14_22,2018-07-23,170.69,7,11.035,0
14_22,2018-07-30,214.44,5,24.55,0
14_22,2018-08-06,141.66,6,8.281,0
14_22,2018-08-13,265.11,6,29.096,0
14_22,2018-08-20,19.56,1,0.65,0
14_23,2016-10-03,14.69,1,0.4,0
14_23,2017-01-02,15.69,1,1.45,0
14_23,2017-01-09,15.56,1,0.9,0
14_23,2017-02-06,15.97,1,0.8,0
14_23,2017-02-13,30.48,2,3.0999999999999996,0
14_23,2017-02-20,18.14,1,1.05,0
14_23,2017-03-06,17.51,1,0.835,0
14_23,2017-03-20,35.02,2,1.67,0
14_23,2017-03-27,17.51,1,0.835,0
14_23,2017-04-03,36.55,2,2.9000000000000004,0
14_23,2017-04-17,32.38,2,1.7000000000000002,0
14_23,2017-04-24,20.91,1,2.7,0
14_23,2017-05-08,15.27,1,2.8,0
14_23,2017-05-15,65.96,4,4.4,0
14_23,2017-05-29,36.47,2,3.95,0
14_23,2017-06-05,77.36,2,21.55,0
14_23,2017-06-19,33.989999999999995,2,2.083,0
14_23,2017-07-03,15.24,1,0.8,0
14_23,2017-07-10,54.91,3,7.613,0
14_23,2017-07-17,50.0,3,6.185,0
14_23,2017-07-24,17.92,1,6.3,0
14_23,2017-07-31,33.91,2,3.475,0
14_23,2017-08-07,51.629999999999995,3,5.966,0
14_23,2017-08-14,16.11,1,0.9,0
14_23,2017-08-21,70.0,1,16.35,0
14_23,2017-08-28,49.480000000000004,3,3.0839999999999996,0
14_23,2017-09-04,16.01,1,4.338,0
14_23,2017-09-11,66.08,4,3.95,0
14_23,2017-09-18,102.17,5,16.114,0
14_23,2017-09-25,54.57,3,6.188,0
14_23,2017-10-02,70.42,4,4.075,0
14_23,2017-10-09,89.57,5,7.342,0
14_23,2017-10-16,32.06,2,0.917,0
14_23,2017-10-23,15.1,1,0.1,0
14_23,2017-10-30,34.07,2,2.1,0
14_23,2017-11-06,79.50999999999999,5,8.9,0
14_23,2017-11-13,33.33,2,0.8959999999999999,0
14_23,2017-11-20,92.34,5,5.449,0
14_23,2017-11-27,167.97,10,7.965,0
14_23,2017-12-04,62.07,4,2.066,0
14_23,2017-12-11,58.03,3,3.1420000000000003,0
14_23,2017-12-18,86.33,5,2.592,0
14_23,2017-12-25,16.11,1,0.5,0
14_23,2018-01-01,16.71,1,0.269,0
14_23,2018-01-08,30.2,2,0.35,0
14_23,2018-01-15,33.239999999999995,2,1.2999999999999998,0
14_23,2018-01-22,47.37,3,2.75,0
14_23,2018-01-29,52.82,3,7.843,0
14_23,2018-02-05,34.75,2,2.85,0
14_23,2018-02-12,15.38,1,1.5,0
14_23,2018-02-19,17.19,1,0.363,0
14_23,2018-02-26,185.48,9,32.634,0
14_23,2018-03-05,80.05,4,4.85,0
14_23,2018-03-12,76.03,3,5.8,0
14_23,2018-03-19,19.43,1,0.675,0
14_23,2018-03-26,23.98,1,1.85,0
14_23,2018-04-02,80.47999999999999,3,13.35,0
14_23,2018-04-09,61.959999999999994,3,9.125,0
14_23,2018-04-16,22.95,2,1.9340000000000002,0
14_23,2018-04-23,18.59,1,0.314,0
14_23,2018-04-30,37.480000000000004,4,1.792,0
14_23,2018-05-07,18.62,2,0.9339999999999999,0
14_23,2018-05-14,11.6,1,1.55,0
14_23,2018-05-28,108.77000000000001,2,12.9,0
14_23,2018-06-04,100.46000000000001,4,13.588000000000001,0
14_23,2018-06-11,82.25,3,3.601,0
14_23,2018-06-18,38.5,2,1.384,0
14_23,2018-07-02,66.22,3,4.018,0
14_23,2018-07-09,19.47,1,0.725,0
14_23,2018-07-16,67.27000000000001,3,3.1500000000000004,0
14_23,2018-07-23,38.03,2,1.35,0
14_23,2018-07-30,84.15,4,2.965,0
14_23,2018-08-06,39.14,2,0.609,0
14_23,2018-08-13,83.5,4,3.3379999999999996,0
14_23,2018-08-20,20.99,1,0.025,0
14_24,2017-01-30,31.12,2,2.2,0
14_24,2017-02-20,15.77,1,0.5,0
14_24,2017-02-27,30.08,2,1.3,0
14_24,2017-03-06,22.62,1,2.2,0
14_24,2017-03-13,19.19,1,1.925,0
14_24,2017-03-20,14.78,1,1.3,0
14_24,2017-03-27,49.28,1,16.9,0
14_24,2017-04-17,107.42,7,4.5,0
14_24,2017-04-24,34.49,2,2.375,0
14_24,2017-05-08,15.38,1,1.383,0
14_24,2017-05-15,16.24,1,1.45,0
14_24,2017-06-05,30.2,2,0.7,0
14_24,2017-06-12,16.11,1,0.6,0
14_24,2017-06-19,89.42,5,6.3,0
14_24,2017-07-03,49.760000000000005,3,23.183,0
14_24,2017-07-17,80.52000000000001,4,6.45,0
14_24,2017-07-24,15.87,1,0.584,0
14_24,2017-07-31,55.809999999999995,3,4.617,0
14_24,2017-08-07,17.88,1,1.825,0
14_24,2017-08-14,34.42,2,2.033,0
14_24,2017-08-21,15.86,1,16.0,0
14_24,2017-08-28,50.769999999999996,3,6.588,0
14_24,2017-09-04,31.560000000000002,2,4.838,0
14_24,2017-09-11,17.6,1,2.4,0
14_24,2017-09-18,198.82,8,29.151,0
14_24,2017-09-25,85.97,4,8.605,0
14_24,2017-10-09,31.71,2,3.2249999999999996,0
14_24,2017-10-16,49.28,3,3.0,0
14_24,2017-10-23,55.43,3,2.833,0
14_24,2017-10-30,18.2,1,1.8,0
14_24,2017-11-06,68.73,4,3.1260000000000003,0
14_24,2017-11-13,17.81,1,1.5,0
14_24,2017-11-20,221.48999999999998,14,8.517,0
14_24,2017-11-27,83.00999999999999,5,4.159,0
14_24,2017-12-04,32.370000000000005,2,0.95,0
14_24,2017-12-11,63.94,4,2.7,0
14_24,2017-12-18,16.28,1,0.48,0
14_24,2017-12-25,15.1,1,0.5,0
14_24,2018-01-01,32.239999999999995,2,1.583,0
14_24,2018-01-08,15.1,1,0.35,0
14_24,2018-01-15,31.78,2,0.83,0
14_24,2018-01-22,17.32,1,0.58,0
14_24,2018-01-29,54.42,3,2.658,0
14_24,2018-02-05,47.910000000000004,3,2.835,0
14_24,2018-02-12,197.26999999999998,5,9.477,0
14_24,2018-02-19,63.97,4,1.93,0
14_24,2018-02-26,160.24,10,7.947,0
14_24,2018-03-05,167.01999999999998,8,8.046,0
14_24,2018-03-12,65.34,3,5.051,0
14_24,2018-03-19,37.260000000000005,2,0.585,0
14_24,2018-03-26,67.48,3,4.45,0
14_24,2018-04-02,56.08,3,1.307,0
14_24,2018-04-09,99.86999999999999,4,4.492,0
14_24,2018-04-16,55.78,5,3.068,0
14_24,2018-04-23,36.5,3,1.077,0
14_24,2018-04-30,75.27000000000001,8,5.021,0
14_24,2018-05-07,36.5,5,2.152,0
14_24,2018-05-14,47.370000000000005,3,0.9390000000000001,0
14_24,2018-05-21,18.23,1,0.95,0
14_24,2018-05-28,18.27,1,0.55,0
14_24,2018-06-04,65.24000000000001,3,3.518,0
14_24,2018-06-11,86.32,4,9.95,0
14_24,2018-06-18,38.09,2,4.797,0
14_24,2018-06-25,62.400000000000006,3,2.167,0
14_24,2018-07-02,43.28,2,3.0999999999999996,0
14_24,2018-07-23,80.63,4,3.05,0
14_24,2018-07-30,38.94,2,1.25,0
14_24,2018-08-06,160.67000000000002,6,9.381,0
14_24,2018-08-13,105.19,4,6.383,0
14_24,2018-08-20,19.81,1,0.5,0
14_25,2017-01-09,15.56,1,0.85,0
14_25,2017-01-16,19.09,1,1.6,0
14_25,2017-02-06,31.93,1,11.7,0
14_25,2017-02-13,47.339999999999996,3,3.5,0
14_25,2017-02-27,14.52,1,0.45,0
14_25,2017-03-06,41.54,2,4.300000000000001,0
14_25,2017-03-27,14.8,1,1.383,0
14_25,2017-04-17,14.68,1,0.9,0
14_25,2017-04-24,34.68,2,2.45,0
14_25,2017-05-01,14.8,1,1.383,0
14_25,2017-05-08,15.38,1,1.383,0
14_25,2017-05-15,45.58,3,7.183,0
14_25,2017-05-22,15.38,1,1.383,0
14_25,2017-06-05,49.78,3,1.814,0
14_25,2017-06-12,30.96,2,0.694,0
14_25,2017-07-03,82.41,2,16.3,0
14_25,2017-07-17,30.990000000000002,2,0.9339999999999999,0
14_25,2017-07-31,18.25,1,0.9,0
14_25,2017-08-07,16.14,1,1.3,0
14_25,2017-08-14,22.59,2,2.766,0
14_25,2017-08-28,15.94,1,0.584,0
14_25,2017-09-04,77.52,5,4.975,0
14_25,2017-09-11,15.15,1,0.875,0
14_25,2017-09-18,32.3,2,1.225,0
14_25,2017-09-25,47.14,2,10.263,0
14_25,2017-10-02,27.69,1,4.2,0
14_25,2017-10-09,65.95,4,2.9690000000000003,0
14_25,2017-10-16,49.33,3,3.7,0
14_25,2017-10-23,33.01,2,1.3,0
14_25,2017-11-13,102.69,2,5.075,0
14_25,2017-11-20,152.28,8,16.242,0
14_25,2017-11-27,103.65,6,3.376,0
14_25,2017-12-04,15.1,1,0.3,0
14_25,2017-12-11,48.669999999999995,3,1.419,0
14_25,2018-01-01,35.76,2,3.45,0
14_25,2018-01-08,18.19,1,1.35,0
14_25,2018-01-15,16.14,1,4.05,0
14_25,2018-01-22,18.29,1,1.2,0
14_25,2018-01-29,58.63,3,9.3,0
14_25,2018-02-05,53.379999999999995,3,2.6189999999999998,0
14_25,2018-02-12,59.4,2,9.292,0
14_25,2018-02-19,33.08,2,2.6109999999999998,0
14_25,2018-02-26,48.370000000000005,3,1.313,0
14_25,2018-03-05,18.36,1,0.35,0
14_25,2018-03-19,18.29,1,0.117,0
14_25,2018-03-26,64.43,3,8.450000000000001,0
14_25,2018-04-23,0.0,5,2.92,0
14_25,2018-04-30,0.0,3,1.7519999999999998,0
14_25,2018-05-07,19.42,1,1.25,0
14_25,2018-05-14,149.48,5,8.825,0
14_25,2018-05-21,23.38,1,2.3,0
14_25,2018-06-11,80.36,4,3.1279999999999997,0
14_25,2018-06-18,57.120000000000005,3,1.736,0
14_25,2018-07-02,23.48,1,1.65,0
14_25,2018-07-16,37.34,2,0.675,0
14_25,2018-07-23,75.89,4,2.425,0
14_25,2018-07-30,76.28,4,2.609,0
14_25,2018-08-06,18.31,1,0.35,0
14_25,2018-08-13,78.13,5,2.8499999999999996,0
14_25,2018-08-20,18.37,1,0.35,0
14_26,2017-01-23,36.0,2,1.9000000000000001,0
14_26,2017-01-30,15.57,1,0.6,0
14_26,2017-03-20,52.730000000000004,3,3.3609999999999998,0
14_26,2017-03-27,30.09,2,1.0,0
14_26,2017-04-03,14.8,1,1.383,0
14_26,2017-04-10,52.52,1,17.2,0
14_26,2017-04-17,46.239999999999995,3,1.7,0
14_26,2017-05-01,17.47,1,1.3,0
14_26,2017-05-08,15.38,1,1.383,0
14_26,2017-06-05,35.76,2,2.766,0
14_26,2017-06-12,16.01,1,0.396,0
14_26,2017-06-19,18.06,1,1.3,0
14_26,2017-06-26,54.78,3,5.91,0
14_26,2017-07-10,33.36,2,1.409,0
14_26,2017-07-24,48.31,3,2.55,0
14_26,2017-07-31,21.57,1,2.9,0
14_26,2017-08-07,47.33,3,1.85,0
14_26,2017-08-14,43.36,2,4.5,0
14_26,2017-09-04,51.9,3,4.617,0
14_26,2017-09-11,25.54,1,4.825,0
14_26,2017-09-18,21.12,1,1.383,0
14_26,2017-09-25,35.739999999999995,2,1.7349999999999999,0
14_26,2017-10-02,90.05,5,7.3,0
14_26,2017-10-09,4.35,1,1.383,0
14_26,2017-10-16,32.01,2,0.827,0
14_26,2017-10-23,38.6,2,2.01,0
14_26,2017-10-30,17.56,1,0.475,0
14_26,2017-11-06,21.19,1,1.825,0
14_26,2017-11-13,49.97,3,12.513,0
14_26,2017-11-20,98.18,6,4.95,0
14_26,2017-11-27,271.17,9,34.167,0
14_26,2017-12-04,37.519999999999996,2,2.8000000000000003,0
14_26,2017-12-11,43.72,2,9.7,0
14_26,2017-12-18,15.1,1,0.35,0
14_26,2017-12-25,18.65,1,1.85,0
14_26,2018-01-01,34.489999999999995,2,2.7750000000000004,0
14_26,2018-01-08,15.1,1,0.15,0
14_26,2018-01-22,123.15,3,5.82,0
14_26,2018-02-12,15.1,1,0.35,0
14_26,2018-02-19,57.540000000000006,3,1.888,0
14_26,2018-02-26,85.63,5,9.813,0
14_26,2018-03-05,98.42,5,4.327,0
14_26,2018-03-12,43.28,2,1.0170000000000001,0
14_26,2018-03-19,46.97,2,3.075,0
14_26,2018-04-02,80.11,4,3.1399999999999997,0
14_26,2018-04-16,38.4,2,0.573,0
14_26,2018-04-23,82.22,6,5.928,0
14_26,2018-04-30,58.16,5,3.425,0
14_26,2018-05-07,56.59,3,2.184,0
14_26,2018-05-14,74.15,4,2.5,0
14_26,2018-05-21,28.04,1,3.65,0
14_26,2018-05-28,9.24,1,1.55,0
14_26,2018-06-04,127.21000000000001,6,13.625,0
14_26,2018-06-18,119.34,6,4.732,0
14_26,2018-07-02,46.44,2,2.775,0
14_26,2018-07-09,42.59,1,13.05,0
14_26,2018-07-16,41.620000000000005,2,1.7000000000000002,0
14_26,2018-07-23,159.38,8,4.933,0
14_26,2018-07-30,19.78,1,0.342,0
14_26,2018-08-06,23.35,1,0.765,0
